,Station,Year,Month,Day,Hour,Temperature,Dew Point,Pressure,Wind Direction,Wind Speed,Sky Condition,Precipitation 6H
3734,2003\010010,2003,6,11,17,24,1,10188,360,60,,
3735,2003\010010,2003,6,11,18,19,-7,10188,360,60,6,0
3736,2003\010010,2003,6,11,19,15,-13,10191,20,110,,
3737,2003\010010,2003,6,11,20,12,-18,10192,10,80,,
3738,2003\010010,2003,6,11,21,9,-17,10196,10,60,,
3739,2003\010010,2003,6,11,22,6,-35,10200,10,70,,
3740,2003\010010,2003,6,11,23,9,-23,10202,20,50,,
3741,2003\010010,2003,6,12,0,6,-37,10203,20,70,7,
3742,2003\010010,2003,6,12,1,3,-27,10206,360,60,,
3743,2003\010010,2003,6,12,2,4,-37,10209,360,40,,
3744,2003\010010,2003,6,12,3,-1,-26,10207,360,70,,
3745,2003\010010,2003,6,12,4,3,-27,10209,150,20,,
3746,2003\010010,2003,6,12,5,-3,-38,10211,10,70,,
3747,2003\010010,2003,6,12,6,1,-36,10211,20,30,8,
3748,2003\010010,2003,6,12,7,-1,-35,10214,20,80,,
3749,2003\010010,2003,6,12,8,6,-43,10216,60,40,,
3750,2003\010010,2003,6,12,9,1,-33,10219,360,70,8,
3751,2003\010010,2003,6,12,10,9,-33,10216,30,60,,
3752,2003\010010,2003,6,12,11,8,-41,10224,20,40,,
3753,2003\010010,2003,6,12,12,17,-41,10221,360,80,6,0
3754,2003\010010,2003,6,12,13,15,-52,10225,20,70,,
3755,2003\010010,2003,6,12,15,8,-30,10228,10,60,7,
3756,2003\010010,2003,6,12,16,13,-29,10227,20,70,,
3757,2003\010010,2003,6,12,17,9,-44,10228,360,80,,
3758,2003\010010,2003,6,12,18,10,-53,10227,20,70,7,
3759,2003\010010,2003,6,12,19,7,-29,10228,360,60,,
3760,2003\010010,2003,6,12,20,3,-30,10231,10,60,,
3761,2003\010010,2003,6,12,21,5,-31,10232,10,50,,
3762,2003\010010,2003,6,12,22,4,-29,10233,10,40,,
3763,2003\010010,2003,6,12,23,4,-41,10235,360,50,,
3764,2003\010010,2003,6,13,0,4,-36,10237,360,40,7,0
3765,2003\010010,2003,6,13,1,2,-46,10239,10,50,,
3766,2003\010010,2003,6,13,2,-1,-47,10239,20,40,,
3767,2003\010010,2003,6,13,3,-1,-38,10238,10,40,,
3768,2003\010010,2003,6,13,4,0,-42,10238,30,50,,
3769,2003\010010,2003,6,13,5,0,-36,10239,40,40,,
3770,2003\010010,2003,6,13,6,-1,-32,10240,10,50,8,0
3771,2003\010010,2003,6,13,7,0,-26,10242,20,50,,
3772,2003\010010,2003,6,13,8,1,-35,10244,20,50,,
3773,2003\010010,2003,6,13,9,0,-33,10246,10,60,7,
3774,2003\010010,2003,6,13,10,-1,-38,10250,10,40,,
3775,2003\010010,2003,6,13,11,3,-36,10249,350,60,,
3776,2003\010010,2003,6,13,12,3,-32,10251,330,80,7,0
3777,2003\010010,2003,6,13,13,7,-29,10249,330,80,,
3778,2003\010010,2003,6,13,14,10,-26,10250,330,80,,
3779,2003\010010,2003,6,13,15,11,-20,10248,320,80,7,
3780,2003\010010,2003,6,13,16,11,-19,10249,320,80,,
3781,2003\010010,2003,6,13,17,9,-15,10251,320,70,,
3782,2003\010010,2003,6,13,18,13,-19,10252,360,60,6,
3783,2003\010010,2003,6,13,19,9,-20,10251,350,50,,
3784,2003\010010,2003,6,13,20,5,-23,10253,10,50,,
3785,2003\010010,2003,6,13,21,5,-22,10251,310,70,,
3786,2003\010010,2003,6,13,22,4,-22,10252,330,60,,
3787,2003\010010,2003,6,13,23,2,-23,10251,320,70,,
3788,2003\010010,2003,6,14,0,1,-24,10252,320,60,7,
3789,2003\010010,2003,6,14,1,1,-22,10251,320,50,,
3790,2003\010010,2003,6,14,2,-4,-23,10250,320,60,,
3791,2003\010010,2003,6,14,3,-6,-24,10248,310,90,,
3792,2003\010010,2003,6,14,4,-8,-28,10246,310,100,,
3793,2003\010010,2003,6,14,5,-2,-25,10248,300,110,,
3794,2003\010010,2003,6,14,6,2,-25,10245,310,120,3,
3795,2003\010010,2003,6,14,7,-1,-22,10247,310,110,,
3796,2003\010010,2003,6,14,8,-3,-27,10250,290,70,,
3797,2003\010010,2003,6,14,9,3,-26,10248,310,110,3,
3798,2003\010010,2003,6,14,10,6,-24,10246,310,130,,
3799,2003\010010,2003,6,14,12,19,-24,10249,300,100,2,
3800,2003\010010,2003,6,14,13,24,-22,10253,300,90,,
3801,2003\010010,2003,6,14,14,25,-20,10253,290,60,,
3802,2003\010010,2003,6,14,16,26,-21,10249,300,60,,
3803,2003\010010,2003,6,14,17,25,-22,10246,340,50,,
3804,2003\010010,2003,6,14,18,22,-21,10245,340,50,1,
3805,2003\010010,2003,6,14,19,20,-22,10243,340,60,,
3806,2003\010010,2003,6,14,20,16,-21,10241,330,70,,
3807,2003\010010,2003,6,14,21,15,-18,10239,340,60,,
3808,2003\010010,2003,6,14,22,11,-20,10231,320,100,,
3809,2003\010010,2003,6,14,23,11,-16,10226,320,150,,
3810,2003\010010,2003,6,15,0,8,-15,10225,320,140,6,0
3811,2003\010010,2003,6,15,2,9,-10,10229,310,90,,
3812,2003\010010,2003,6,15,3,9,-9,10223,310,100,,
3813,2003\010010,2003,6,15,4,10,-8,10223,310,70,,
3814,2003\010010,2003,6,15,5,12,-6,10221,330,50,,
3815,2003\010010,2003,6,15,6,12,-6,10218,320,80,7,0
3816,2003\010010,2003,6,15,7,13,-9,10217,310,50,,
3817,2003\010010,2003,6,15,8,18,-4,10216,320,90,,
3818,2003\010010,2003,6,15,9,17,-6,10215,330,90,6,
3819,2003\010010,2003,6,15,10,16,-7,10214,320,100,,
3820,2003\010010,2003,6,15,11,15,-6,10212,330,110,,
3821,2003\010010,2003,6,15,12,19,-4,10215,310,90,7,0
3822,2003\010010,2003,6,15,13,20,-4,10213,320,90,,
3823,2003\010010,2003,6,15,14,30,-8,10212,300,70,,
3824,2003\010010,2003,6,15,15,38,-13,10213,300,80,2,
3825,2003\010010,2003,6,15,16,45,-26,10212,320,80,,
3826,2003\010010,2003,6,15,17,36,-22,10211,320,60,,
3827,2003\010010,2003,6,15,18,40,-22,10210,290,90,1,0
3828,2003\010010,2003,6,15,19,44,-28,10209,290,90,,
3829,2003\010010,2003,6,15,20,40,-32,10208,300,90,,
3830,2003\010010,2003,6,15,21,37,-30,10209,300,70,,
3831,2003\010010,2003,6,15,22,43,-40,10207,330,90,,
3832,2003\010010,2003,6,15,23,48,-50,10202,310,120,,
3833,2003\010010,2003,6,16,0,42,-4,10209,260,40,1,0
3834,2003\010010,2003,6,16,1,27,-8,10211,110,20,,
3835,2003\010010,2003,6,16,2,23,-10,10212,230,10,,
3836,2003\010010,2003,6,16,3,24,-10,10211,10,20,,
3837,2003\010010,2003,6,16,4,29,2,10208,210,30,,
3838,2003\010010,2003,6,16,5,32,3,10210,150,20,,
3839,2003\010010,2003,6,16,6,37,4,10209,130,10,1,0
3840,2003\010010,2003,6,16,7,36,10,10208,190,20,,
3841,2003\010010,2003,6,16,8,37,8,10207,190,20,,
3842,2003\010010,2003,6,16,9,46,6,10211,210,30,1,
3843,2003\010010,2003,6,16,10,44,12,10210,180,30,,
3844,2003\010010,2003,6,16,11,44,14,10210,190,30,,
3845,2003\010010,2003,6,16,12,45,12,10209,190,30,1,0
3846,2003\010010,2003,6,16,13,50,15,10209,200,30,,
3847,2003\010010,2003,6,16,14,50,15,10211,200,40,,
3848,2003\010010,2003,6,16,15,54,10,10207,190,30,1,
3849,2003\010010,2003,6,16,16,57,3,10205,200,30,,
3850,2003\010010,2003,6,16,17,53,13,10202,190,30,,
3851,2003\010010,2003,6,16,18,54,14,10201,190,30,0,0
3852,2003\010010,2003,6,16,19,52,4,10199,170,20,,
3853,2003\010010,2003,6,16,20,51,15,10198,160,10,,
3854,2003\010010,2003,6,16,21,45,15,10195,170,10,,
3855,2003\010010,2003,6,16,22,38,12,10195,200,10,,
3856,2003\010010,2003,6,16,23,30,0,10193,240,10,,
3857,2003\010010,2003,6,17,0,27,-4,10190,230,10,1,0
3858,2003\010010,2003,6,17,1,25,-7,10187,230,10,,
3859,2003\010010,2003,6,17,2,30,-3,10183,200,30,,
3860,2003\010010,2003,6,17,3,33,0,10179,220,30,,
3861,2003\010010,2003,6,17,4,38,11,10176,210,40,,
3862,2003\010010,2003,6,17,6,41,17,10170,190,40,8,0
3863,2003\010010,2003,6,17,7,39,8,10169,210,50,,
3864,2003\010010,2003,6,17,8,34,4,10168,190,50,,
3865,2003\010010,2003,6,17,9,36,12,10167,210,50,8,
3866,2003\010010,2003,6,17,10,38,,,210,30,,
3867,2003\010010,2003,6,17,11,40,17,10165,210,40,,
3868,2003\010010,2003,6,17,12,40,21,10164,190,30,8,
3869,2003\010010,2003,6,17,13,49,24,10160,180,40,,
3870,2003\010010,2003,6,17,14,53,26,10158,150,40,,
3871,2003\010010,2003,6,17,15,46,23,10153,130,40,8,
3872,2003\010010,2003,6,17,16,49,27,10150,140,40,,
3873,2003\010010,2003,6,17,17,50,25,10145,120,40,,
3874,2003\010010,2003,6,17,18,51,28,10143,120,40,8,
3875,2003\010010,2003,6,17,19,49,29,10139,130,40,,
3876,2003\010010,2003,6,17,20,49,31,10135,130,50,,
3877,2003\010010,2003,6,17,21,49,32,10133,200,30,,
3878,2003\010010,2003,6,17,22,47,30,10129,130,40,,
3879,2003\010010,2003,6,17,23,46,26,10125,120,40,,
3880,2003\010010,2003,6,18,0,48,22,10123,190,10,7,0
3881,2003\010010,2003,6,18,1,49,31,10121,170,20,,
3882,2003\010010,2003,6,18,2,44,35,10116,110,50,,
3883,2003\010010,2003,6,18,3,47,38,10111,120,50,,
3884,2003\010010,2003,6,18,4,46,38,10105,120,40,,
3885,2003\010010,2003,6,18,5,47,39,10103,190,40,,
3886,2003\010010,2003,6,18,6,47,38,10102,180,10,8,
3887,2003\010010,2003,6,18,7,54,45,10097,100,60,,
3888,2003\010010,2003,6,18,8,55,44,10094,110,50,,
3889,2003\010010,2003,6,18,9,56,44,10093,110,50,8,
3890,2003\010010,2003,6,18,10,57,44,10091,110,50,,
3891,2003\010010,2003,6,18,11,60,46,10089,120,60,,
3892,2003\010010,2003,6,18,12,65,47,10086,110,60,7,
3893,2003\010010,2003,6,18,13,62,44,10085,110,70,,
3894,2003\010010,2003,6,18,14,67,47,10081,100,60,,
3895,2003\010010,2003,6,18,15,61,45,10076,90,60,8,
3896,2003\010010,2003,6,18,16,59,46,10072,90,60,,
3897,2003\010010,2003,6,18,17,57,47,10067,90,60,,
3898,2003\010010,2003,6,18,18,55,47,10063,80,50,8,
3899,2003\010010,2003,6,18,19,55,47,10060,90,60,,
3900,2003\010010,2003,6,18,20,55,47,10058,90,60,,
3901,2003\010010,2003,6,18,21,54,46,10057,90,60,,
3902,2003\010010,2003,6,18,22,55,46,10058,90,70,,
3903,2003\010010,2003,6,18,23,57,47,10056,100,70,,
3904,2003\010010,2003,6,19,0,58,47,10058,90,60,8,10
3905,2003\010010,2003,6,19,1,55,45,10051,120,90,,
3906,2003\010010,2003,6,19,2,51,39,10051,140,30,,
3907,2003\010010,2003,6,19,3,52,40,10050,110,50,,
3908,2003\010010,2003,6,19,4,51,38,10047,110,40,,
3909,2003\010010,2003,6,19,5,48,35,10046,110,50,,
3910,2003\010010,2003,6,19,6,46,33,10046,130,20,7,
3911,2003\010010,2003,6,19,7,50,33,10043,80,20,,
3912,2003\010010,2003,6,19,8,52,34,10042,130,20,,
3913,2003\010010,2003,6,19,9,54,37,10043,90,30,,
3914,2003\010010,2003,6,19,10,58,37,10038,110,30,,
3915,2003\010010,2003,6,19,11,64,38,10037,90,50,,
3916,2003\010010,2003,6,19,12,64,34,10037,120,30,6,
3917,2003\010010,2003,6,19,13,64,35,10037,180,20,,
3918,2003\010010,2003,6,19,14,67,35,10036,170,20,,
3919,2003\010010,2003,6,19,15,66,34,10034,140,30,5,
3920,2003\010010,2003,6,19,16,69,32,10029,320,40,,
3921,2003\010010,2003,6,19,17,71,33,10023,200,40,,
3922,2003\010010,2003,6,19,18,69,34,10022,200,20,4,
3923,2003\010010,2003,6,19,19,63,33,10023,220,50,,
3924,2003\010010,2003,6,19,20,62,30,10025,220,40,,
3925,2003\010010,2003,6,19,21,57,29,10025,230,40,,
3926,2003\010010,2003,6,19,22,51,28,10026,220,30,,
3927,2003\010010,2003,6,19,23,50,26,10026,230,30,,
3928,2003\010010,2003,6,20,1,44,22,10031,250,40,,
3929,2003\010010,2003,6,20,2,44,25,10035,190,20,,
3930,2003\010010,2003,6,20,3,41,18,10035,300,80,,
3931,2003\010010,2003,6,20,4,42,20,10043,290,40,,
3932,2003\010010,2003,6,20,5,44,23,10045,110,40,,
3933,2003\010010,2003,6,20,6,49,24,10048,60,20,5,0
3934,2003\010010,2003,6,20,7,48,25,10056,210,20,,
3935,2003\010010,2003,6,20,8,48,26,10059,200,20,,
3936,2003\010010,2003,6,20,9,49,27,10064,320,70,6,
3937,2003\010010,2003,6,20,10,45,27,10072,350,60,,
3938,2003\010010,2003,6,20,11,44,24,10077,340,70,,
3939,2003\010010,2003,6,20,12,40,20,10083,360,60,7,0
3940,2003\010010,2003,6,20,13,40,21,10087,360,60,,
3941,2003\010010,2003,6,20,14,,,,330,90,,
3942,2003\010010,2003,6,20,15,44,20,10090,350,80,5,
3943,2003\010010,2003,6,20,16,36,15,10095,350,80,,
3944,2003\010010,2003,6,20,17,37,9,10098,350,60,,
3945,2003\010010,2003,6,20,18,27,9,10103,10,50,7,0
3946,2003\010010,2003,6,20,19,23,6,10108,30,50,,
3947,2003\010010,2003,6,20,20,19,7,10112,10,50,,
3948,2003\010010,2003,6,20,21,18,0,10114,10,50,,
3949,2003\010010,2003,6,20,22,15,0,10116,20,40,,
3950,2003\010010,2003,6,20,23,13,-2,10120,10,40,,
3951,2003\010010,2003,6,21,0,10,-5,10122,20,40,7,0
3952,2003\010010,2003,6,21,1,12,-5,10124,320,20,,
3953,2003\010010,2003,6,21,2,14,-1,10125,190,10,,
3954,2003\010010,2003,6,21,3,12,-7,10126,270,10,,
3955,2003\010010,2003,6,21,4,17,3,10128,180,10,,
3956,2003\010010,2003,6,21,5,20,0,10129,150,20,,
3957,2003\010010,2003,6,21,6,23,0,10128,120,20,7,0
3958,2003\010010,2003,6,21,7,24,0,10132,140,20,,
3959,2003\010010,2003,6,21,8,25,4,10135,220,20,,
3960,2003\010010,2003,6,21,9,26,2,10137,160,30,7,
3961,2003\010010,2003,6,21,10,25,2,10139,170,20,,
3962,2003\010010,2003,6,21,11,22,8,10139,210,30,,
3963,2003\010010,2003,6,21,12,21,10,10140,200,30,8,0
3964,2003\010010,2003,6,21,14,22,8,10140,180,20,,
3965,2003\010010,2003,6,21,15,21,6,10142,180,30,8,
3966,2003\010010,2003,6,21,16,20,8,10140,200,30,,
3967,2003\010010,2003,6,21,17,20,11,10140,180,20,,
3968,2003\010010,2003,6,21,18,18,9,10138,190,30,8,
3969,2003\010010,2003,6,21,19,18,9,10138,190,20,,
3970,2003\010010,2003,6,21,20,17,8,10138,160,20,,
3971,2003\010010,2003,6,21,21,15,7,10136,180,20,,
3972,2003\010010,2003,6,21,22,14,7,10136,200,40,,
3973,2003\010010,2003,6,21,23,12,4,10134,220,30,,
3974,2003\010010,2003,6,22,0,13,4,10133,210,30,8,
3975,2003\010010,2003,6,22,1,15,4,10131,220,30,,
3976,2003\010010,2003,6,22,2,16,6,10129,210,40,,
3977,2003\010010,2003,6,22,3,15,5,10127,220,40,,
3978,2003\010010,2003,6,22,4,16,7,10125,200,50,,
3979,2003\010010,2003,6,22,6,20,9,10124,200,70,8,
3980,2003\010010,2003,6,22,7,22,11,10124,200,70,,
3981,2003\010010,2003,6,22,8,22,11,10123,210,70,,
3982,2003\010010,2003,6,22,9,26,12,10123,200,70,8,
3983,2003\010010,2003,6,22,10,30,15,10119,210,70,,
3984,2003\010010,2003,6,22,11,28,16,10118,210,70,,
3985,2003\010010,2003,6,22,12,30,18,10118,210,70,8,0
3986,2003\010010,2003,6,22,13,35,19,10117,210,70,,
3987,2003\010010,2003,6,22,14,36,23,10116,200,70,,
3988,2003\010010,2003,6,22,15,37,24,10116,210,70,8,
3989,2003\010010,2003,6,22,16,39,27,10112,200,60,,
3990,2003\010010,2003,6,22,17,39,30,10110,200,50,,
3991,2003\010010,2003,6,22,18,39,31,10107,200,60,9,
3992,2003\010010,2003,6,22,19,39,31,10105,210,60,,
3993,2003\010010,2003,6,22,20,37,30,10105,210,60,,
3994,2003\010010,2003,6,22,21,35,28,10104,210,60,,
3995,2003\010010,2003,6,22,22,34,28,10101,210,60,,
3996,2003\010010,2003,6,22,23,33,27,10101,210,60,,
3997,2003\010010,2003,6,23,0,33,27,10101,210,50,9,
3998,2003\010010,2003,6,23,1,31,25,10099,210,60,,
3999,2003\010010,2003,6,23,2,31,25,10098,210,60,,
4000,2003\010010,2003,6,23,3,31,25,10095,210,60,,
4001,2003\010010,2003,6,23,4,30,24,10094,210,50,,
4002,2003\010010,2003,6,23,5,31,26,10093,210,50,,
4003,2003\010010,2003,6,23,6,31,26,10092,210,50,9,
4004,2003\010010,2003,6,23,7,31,26,10090,200,50,,
4005,2003\010010,2003,6,23,8,30,25,10091,200,50,,
4006,2003\010010,2003,6,23,9,30,25,10092,200,60,9,
4007,2003\010010,2003,6,23,10,32,27,10093,200,50,,
4008,2003\010010,2003,6,23,11,34,28,10092,210,60,,
4009,2003\010010,2003,6,23,12,35,28,10094,200,60,9,
4010,2003\010010,2003,6,23,13,36,28,10095,210,60,,
4011,2003\010010,2003,6,23,14,37,29,10095,200,50,,
4012,2003\010010,2003,6,23,15,34,26,10095,200,60,8,
4013,2003\010010,2003,6,23,16,35,25,10094,200,50,,
4014,2003\010010,2003,6,23,17,34,24,10093,210,50,,
4015,2003\010010,2003,6,23,18,32,23,10094,210,50,8,
4016,2003\010010,2003,6,23,19,32,24,10097,210,50,,
4017,2003\010010,2003,6,23,20,30,23,10098,200,50,,
4018,2003\010010,2003,6,23,21,30,23,10099,210,50,,
4019,2003\010010,2003,6,23,23,29,22,10100,210,40,,
4020,2003\010010,2003,6,24,0,26,19,10099,190,40,8,
4021,2003\010010,2003,6,24,1,28,21,10102,210,50,,
4022,2003\010010,2003,6,24,2,30,22,10104,220,40,,
4023,2003\010010,2003,6,24,3,31,24,10103,210,30,,
4024,2003\010010,2003,6,24,4,33,27,10103,200,30,,
4025,2003\010010,2003,6,24,5,36,30,10103,200,30,,
4026,2003\010010,2003,6,24,6,39,33,10102,190,30,8,
4027,2003\010010,2003,6,24,7,40,33,10104,190,30,,
4028,2003\010010,2003,6,24,8,41,34,10106,180,20,,
4029,2003\010010,2003,6,24,9,44,37,10109,210,20,8,
4030,2003\010010,2003,6,24,10,47,40,10111,200,50,,
4031,2003\010010,2003,6,24,11,50,42,10115,210,50,,
4032,2003\010010,2003,6,24,12,47,39,10117,210,40,8,
4033,2003\010010,2003,6,24,13,49,41,10123,210,30,,
4034,2003\010010,2003,6,24,14,50,42,10125,220,30,,
4035,2003\010010,2003,6,24,15,50,42,10125,220,30,8,
4036,2003\010010,2003,6,24,16,50,43,10124,210,30,,
4037,2003\010010,2003,6,24,17,50,43,10126,220,30,,
4038,2003\010010,2003,6,24,18,50,43,10127,220,30,8,
4039,2003\010010,2003,6,24,19,49,42,10127,210,30,,
4040,2003\010010,2003,6,24,20,48,41,10130,150,40,,
4041,2003\010010,2003,6,24,22,47,40,10137,210,30,,
4042,2003\010010,2003,6,24,23,48,42,10139,200,30,,
4043,2003\010010,2003,6,25,0,48,42,10141,210,30,8,
4044,2003\010010,2003,6,25,1,45,39,10143,210,40,,
4045,2003\010010,2003,6,25,2,46,40,10143,220,40,,
4046,2003\010010,2003,6,25,3,43,37,10146,190,40,,
4047,2003\010010,2003,6,25,4,42,36,10147,190,50,,
4048,2003\010010,2003,6,25,5,40,34,10147,200,50,,
4049,2003\010010,2003,6,25,7,40,34,10156,200,40,,
4050,2003\010010,2003,6,25,9,41,35,10162,120,10,9,
4051,2003\010010,2003,6,25,10,48,43,10160,210,20,,
4052,2003\010010,2003,6,25,11,58,52,10163,160,20,,
4053,2003\010010,2003,6,25,12,55,46,10165,130,30,7,
4054,2003\010010,2003,6,25,13,54,45,10163,190,30,,
4055,2003\010010,2003,6,25,14,56,46,10163,210,50,,
4056,2003\010010,2003,6,25,15,53,44,10162,190,50,8,
4057,2003\010010,2003,6,25,16,52,44,10159,190,50,,
4058,2003\010010,2003,6,25,17,52,45,10158,210,40,,
4059,2003\010010,2003,6,25,18,52,45,10157,130,10,8,
4060,2003\010010,2003,6,25,19,57,49,10155,140,10,,
4061,2003\010010,2003,6,25,20,59,51,10152,200,20,,
4062,2003\010010,2003,6,25,21,59,50,10151,180,30,,
4063,2003\010010,2003,6,25,22,59,50,10151,170,30,,
4064,2003\010010,2003,6,25,23,54,45,10147,160,20,,
4065,2003\010010,2003,6,26,0,52,45,10144,200,40,8,221
4066,2003\010010,2003,6,26,1,55,48,10140,200,60,,
4067,2003\010010,2003,6,26,2,57,49,10137,200,50,,
4068,2003\010010,2003,6,26,3,49,42,10132,190,60,,
4069,2003\010010,2003,6,26,4,45,39,10132,150,30,,
4070,2003\010010,2003,6,26,5,50,44,10128,170,50,,
4071,2003\010010,2003,6,26,6,50,44,10127,190,60,9,
4072,2003\010010,2003,6,26,7,49,43,10131,190,50,,
4073,2003\010010,2003,6,26,8,48,42,10134,200,20,,
4074,2003\010010,2003,6,26,9,51,45,10135,200,30,9,
4075,2003\010010,2003,6,26,10,52,46,10140,210,50,,
4076,2003\010010,2003,6,26,11,49,44,10145,200,50,,
4077,2003\010010,2003,6,26,12,48,42,10148,200,30,9,3
4078,2003\010010,2003,6,26,13,53,47,10152,190,30,,
4079,2003\010010,2003,6,26,14,53,47,10154,170,30,,
4080,2003\010010,2003,6,26,15,54,48,10158,180,30,9,
4081,2003\010010,2003,6,26,16,57,52,10161,180,40,,
4082,2003\010010,2003,6,26,17,57,51,10161,190,30,,
4083,2003\010010,2003,6,26,18,55,49,10166,190,20,9,
4084,2003\010010,2003,6,26,19,56,50,10170,130,10,,
4085,2003\010010,2003,6,26,20,56,50,10175,120,10,,
4086,2003\010010,2003,6,26,21,58,52,10177,150,10,,
4087,2003\010010,2003,6,26,22,58,52,10179,210,10,,
4088,2003\010010,2003,6,27,0,60,54,10186,220,20,9,
4089,2003\010010,2003,6,27,1,55,49,10189,210,10,,
4090,2003\010010,2003,6,27,2,47,41,10191,0,0,,
4091,2003\010010,2003,6,27,3,42,36,10194,220,10,,
4092,2003\010010,2003,6,27,4,58,52,10193,210,30,,
4093,2003\010010,2003,6,27,5,48,42,10194,220,30,,
4094,2003\010010,2003,6,27,6,47,41,10199,200,30,9,
4095,2003\010010,2003,6,27,7,45,39,10203,200,20,,
4096,2003\010010,2003,6,27,8,45,39,10208,180,20,,
4097,2003\010010,2003,6,27,9,46,40,10211,170,20,9,
4098,2003\010010,2003,6,27,10,45,39,10214,170,30,,
4099,2003\010010,2003,6,27,11,46,40,10220,190,30,,
4100,2003\010010,2003,6,27,12,47,40,10222,190,30,9,0
4101,2003\010010,2003,6,27,13,53,44,10225,180,20,,
4102,2003\010010,2003,6,27,14,56,47,,160,20,,
4103,2003\010010,2003,6,27,15,57,47,10226,140,20,9,
4104,2003\010010,2003,6,27,16,57,46,10232,200,40,,
4105,2003\010010,2003,6,27,18,52,45,10238,190,40,9,0
4106,2003\010010,2003,6,27,19,50,43,10240,200,30,,
4107,2003\010010,2003,6,27,20,50,43,10242,200,40,,
4108,2003\010010,2003,6,27,21,45,39,10245,190,40,,
4109,2003\010010,2003,6,27,22,46,40,10248,210,40,,
4110,2003\010010,2003,6,27,23,58,50,10247,210,50,,
4111,2003\010010,2003,6,28,0,54,46,10250,210,50,8,
4112,2003\010010,2003,6,28,1,51,45,10251,180,50,,
4113,2003\010010,2003,6,28,2,56,50,10252,190,50,,
4114,2003\010010,2003,6,28,3,53,47,10253,190,50,,
4115,2003\010010,2003,6,28,4,53,47,10251,190,50,,
4116,2003\010010,2003,6,28,5,52,46,10251,190,50,,
4117,2003\010010,2003,6,28,6,54,48,10252,190,50,9,
4118,2003\010010,2003,6,28,7,55,49,10251,190,60,,
4119,2003\010010,2003,6,28,8,56,50,10254,200,60,,
4120,2003\010010,2003,6,28,9,57,51,10254,200,50,9,
4121,2003\010010,2003,6,28,10,62,56,10256,210,50,,
4122,2003\010010,2003,6,28,11,64,53,10257,210,50,,
4123,2003\010010,2003,6,28,12,69,54,10256,210,50,7,
4124,2003\010010,2003,6,28,13,65,49,10255,190,50,,
4125,2003\010010,2003,6,28,14,61,44,10254,200,40,,
4126,2003\010010,2003,6,28,15,56,43,10251,200,40,8,
4127,2003\010010,2003,6,28,16,58,45,10250,210,40,,
4128,2003\010010,2003,6,28,17,60,48,10248,200,50,,
4129,2003\010010,2003,6,28,18,62,50,10245,210,40,8,
4130,2003\010010,2003,6,28,19,64,52,10244,210,60,,
4131,2003\010010,2003,6,28,20,59,50,10242,200,50,,
4132,2003\010010,2003,6,28,21,53,45,10240,200,50,,
4133,2003\010010,2003,6,28,22,51,44,10238,200,30,,
4134,2003\010010,2003,6,28,23,55,49,10234,170,40,,
4135,2003\010010,2003,6,29,0,60,54,10232,220,30,8,
4136,2003\010010,2003,6,29,1,60,54,10227,200,40,,
4137,2003\010010,2003,6,29,2,55,49,10225,220,30,,
4138,2003\010010,2003,6,29,3,57,51,10225,200,20,,
4139,2003\010010,2003,6,29,4,54,48,10220,190,10,,
4140,2003\010010,2003,6,29,5,56,50,10215,220,10,,
4141,2003\010010,2003,6,29,6,57,51,10211,210,20,9,
4142,2003\010010,2003,6,29,7,56,50,10210,210,30,,
4143,2003\010010,2003,6,29,8,57,51,10209,200,50,,
4144,2003\010010,2003,6,29,9,55,49,10205,200,50,9,
4145,2003\010010,2003,6,29,10,55,49,10207,200,40,,
4146,2003\010010,2003,6,29,11,54,48,10203,190,50,,
4147,2003\010010,2003,6,29,12,58,52,10202,210,60,9,5
4148,2003\010010,2003,6,29,13,55,49,10199,200,60,,
4149,2003\010010,2003,6,29,14,55,49,10195,200,50,,
4150,2003\010010,2003,6,29,15,54,49,10188,180,50,9,
4151,2003\010010,2003,6,29,16,50,45,10184,200,50,,
4152,2003\010010,2003,6,29,17,49,44,10180,200,50,,
4153,2003\010010,2003,6,29,18,49,44,10178,200,50,9,
4154,2003\010010,2003,6,29,19,50,45,10177,200,60,,
4155,2003\010010,2003,6,29,20,50,45,10175,210,50,,
4156,2003\010010,2003,6,29,21,49,43,10172,200,50,,
4157,2003\010010,2003,6,29,22,49,44,10170,200,50,,
4158,2003\010010,2003,6,29,23,48,42,10170,200,20,,
4159,2003\010010,2003,6,30,0,49,43,10169,80,10,9,
4160,2003\010010,2003,6,30,1,50,44,10167,150,30,,
4161,2003\010010,2003,6,30,2,52,46,10170,80,10,,
4162,2003\010010,2003,6,30,3,57,51,10169,360,20,,
4163,2003\010010,2003,6,30,4,58,52,10167,60,10,,
4164,2003\010010,2003,6,30,5,59,52,10164,90,20,,
4165,2003\010010,2003,6,30,6,61,53,10164,160,10,7,
4166,2003\010010,2003,6,30,7,70,61,10167,140,10,,
4167,2003\010010,2003,6,30,8,68,57,10167,150,10,,
4168,2003\010010,2003,6,30,9,80,62,10166,130,10,6,
4169,2003\010010,2003,6,30,10,69,52,10164,210,40,,
